Student_ID,Machine_learning,Data_mining,Cyber_security,Software_engineering,Research_methodology,Blockchain,Total_Score,Percentage,Class,Machine_learning_scaled,Data_mining_scaled,Cyber_security_scaled,Software_engineering_scaled,Research_methodology_scaled,Blockchain_scaled,Data_mining_decimal_scaled,Percentage_Bin
RP02034,15.0,5.0,21.0,22,29,7,99.0,16.5,Fail,0.15,0.05,0.21,0.22,0.29,0.07,0.005,Fail
RP01166,22.0,32.0,9.0,28,29,30,150.0,25.0,Fail,0.22,0.32,0.09,0.28,0.29,0.3,0.032,Fail
RP11693,56.0,52.0,59.0,54,56,51,328.0,54.67,Lower Class,0.56,0.52,0.59,0.54,0.56,0.51,0.052,Lower Class
RP02051,30.0,55.0,11.0,28,7,14,145.0,24.17,Fail,0.3,0.55,0.11,0.28,0.07,0.14,0.055,Fail
RP10817,59.0,55.0,55.0,50,58,54,331.0,55.17,Lower Class,0.59,0.55,0.55,0.5,0.58,0.54,0.055,Lower Class
RP12677,66.0,66.0,68.0,68,62,69,399.0,66.5,Second Class,0.66,0.66,0.68,0.68,0.62,0.6900000000000001,0.066,Second Class
RP03431,7.0,12.0,2.0,30,21,33,105.0,17.5,Fail,0.07,0.12,0.02,0.3,0.21,0.33,0.012,Fail
RP18789,93.0,84.0,94.0,70,83,87,511.0,85.17,First Class,0.93,0.84,0.9400000000000001,0.7000000000000001,0.8300000000000001,0.87,0.084,First Class
RP07070,46.0,46.0,44.0,47,46,40,269.0,44.83,Pass Class,0.46,0.46,0.44,0.47000000000000003,0.46,0.4,0.046,Pass Class
RP04362,47.0,46.0,40.0,44,41,47,265.0,44.17,Pass Class,0.47000000000000003,0.46,0.4,0.44,0.41000000000000003,0.47000000000000003,0.046,Pass Class
RP10617,59.0,55.0,51.0,58,55,51,329.0,54.83,Lower Class,0.59,0.55,0.51,0.58,0.55,0.51,0.055,Lower Class
RP18156,81.0,85.0,90.0,85,72,95,508.0,84.67,First Class,0.81,0.85,0.9,0.85,0.72,0.9500000000000001,0.085,First Class
RP00272,23.0,23.0,15.0,5,22,35,123.0,20.5,Fail,0.23,0.23,0.15,0.05,0.22,0.35000000000000003,0.023,Fail
RP12985,63.0,64.0,67.0,69,66,64,393.0,65.5,Second Class,0.63,0.64,0.67,0.6900000000000001,0.66,0.64,0.064,Second Class
RP08437,52.0,57.0,51.0,59,50,59,328.0,54.67,Lower Class,0.52,0.5700000000000001,0.51,0.59,0.5,0.59,0.057,Lower Class
RP18417,79.0,78.0,74.0,96,83,84,494.0,82.33,First Class,0.79,0.78,0.74,0.96,0.8300000000000001,0.84,0.078,First Class
RP12317,68.0,60.0,69.0,64,68,61,390.0,65.0,Second Class,0.68,0.6,0.6900000000000001,0.64,0.68,0.61,0.06,Second Class
RP19787,96.0,84.0,93.0,93,90,76,532.0,88.67,First Class,0.96,0.84,0.93,0.93,0.9,0.76,0.084,First Class
RP09006,59.0,53.0,59.0,59,54,57,341.0,56.83,Lower Class,0.59,0.53,0.59,0.59,0.54,0.5700000000000001,0.053,Lower Class
RP19681,75.0,88.0,86.0,97,97,73,516.0,86.0,First Class,0.75,0.88,0.86,0.97,0.97,0.73,0.088,First Class
RP03811,24.0,5.0,6.0,1,19,28,83.0,13.83,Fail,0.24,0.05,0.06,0.01,0.19,0.28,0.005,Fail
RP13920,67.0,66.0,63.0,67,63,64,390.0,65.0,Second Class,0.67,0.66,0.63,0.67,0.63,0.64,0.066,Second Class
RP15776,65.0,69.0,65.0,63,68,64,394.0,65.67,Second Class,0.65,0.6900000000000001,0.65,0.63,0.68,0.64,0.069,Second Class
RP09997,53.0,59.0,53.0,57,59,53,334.0,55.67,Lower Class,0.53,0.59,0.53,0.5700000000000001,0.59,0.53,0.059,Lower Class
RP04347,48.0,40.0,46.0,49,43,49,275.0,45.83,Pass Class,0.48,0.4,0.46,0.49,0.43,0.49,0.04,Pass Class
RP00546,6.0,16.0,26.0,16,9,36,109.0,18.17,Fail,0.06,0.16,0.26,0.16,0.09,0.36,0.016,Fail
RP08503,53.0,55.0,50.0,59,53,57,327.0,54.5,Lower Class,0.53,0.55,0.5,0.59,0.53,0.5700000000000001,0.055,Lower Class
RP11714,55.0,57.0,58.0,52,52,55,329.0,54.83,Lower Class,0.55,0.5700000000000001,0.58,0.52,0.52,0.55,0.057,Lower Class
RP15230,61.0,65.0,66.0,63,67,64,386.0,64.33,Second Class,0.61,0.65,0.66,0.63,0.67,0.64,0.065,Second Class
RP09324,55.0,51.0,51.0,51,55,56,319.0,53.17,Lower Class,0.55,0.51,0.51,0.51,0.55,0.56,0.051,Lower Class
RP13738,60.0,63.0,64.0,68,65,60,380.0,63.33,Second Class,0.6,0.63,0.64,0.68,0.65,0.6,0.063,Second Class
RP15521,61.0,66.0,61.0,65,63,60,376.0,62.67,Second Class,0.61,0.66,0.61,0.65,0.63,0.6,0.066,Second Class
RP07565,41.0,46.0,44.0,40,41,47,259.0,43.17,Pass Class,0.41000000000000003,0.46,0.44,0.4,0.41000000000000003,0.47000000000000003,0.046,Pass Class
RP17305,71.0,100.0,75.0,91,92,95,524.0,87.33,First Class,0.71,1.0,0.75,0.91,0.92,0.9500000000000001,0.1,First Class
RP15318,63.0,61.0,60.0,61,66,61,372.0,62.0,Second Class,0.63,0.61,0.6,0.61,0.66,0.61,0.061,Second Class
RP11780,50.0,51.0,57.0,52,54,51,315.0,52.5,Lower Class,0.5,0.51,0.5700000000000001,0.52,0.54,0.51,0.051,Lower Class
RP06641,46.0,40.0,40.0,48,48,48,270.0,45.0,Pass Class,0.46,0.4,0.4,0.48,0.48,0.48,0.04,Pass Class
RP08231,52.0,57.0,59.0,52,59,50,329.0,54.83,Lower Class,0.52,0.5700000000000001,0.59,0.52,0.59,0.5,0.057,Lower Class
RP12652,66.0,63.0,64.0,68,63,64,388.0,64.67,Second Class,0.66,0.63,0.64,0.68,0.63,0.64,0.063,Second Class
RP02984,17.0,6.0,9.0,11,0,20,63.0,10.5,Fail,0.17,0.06,0.09,0.11,0.0,0.2,0.006,Fail
RP16515,100.0,90.0,92.0,89,75,90,536.0,89.33,First Class,1.0,0.9,0.92,0.89,0.75,0.9,0.09,First Class
RP13410,61.0,69.0,54.0,65,64,67,380.0,63.33,Second Class,0.61,0.6900000000000001,0.54,0.65,0.64,0.67,0.069,Second Class
RP02668,1.0,35.0,38.0,11,16,1,102.0,17.0,Fail,0.01,0.35000000000000003,0.38,0.11,0.16,0.01,0.035,Fail
RP09375,59.0,51.0,54.0,56,54,50,324.0,54.0,Lower Class,0.59,0.51,0.54,0.56,0.54,0.5,0.051,Lower Class
RP00615,39.0,6.0,4.0,37,38,6,130.0,21.67,Fail,0.39,0.06,0.04,0.37,0.38,0.06,0.006,Fail
RP17851,79.0,100.0,91.0,79,100,76,525.0,87.5,First Class,0.79,1.0,0.91,0.79,1.0,0.76,0.1,First Class
RP04498,41.0,47.0,45.0,48,49,44,274.0,45.67,Pass Class,0.41000000000000003,0.47000000000000003,0.45,0.48,0.49,0.44,0.047,Pass Class
RP03295,38.0,25.0,17.0,13,14,9,116.0,19.33,Fail,0.38,0.25,0.17,0.13,0.14,0.09,0.025,Fail
RP06738,43.0,46.0,48.0,40,46,49,272.0,45.33,Pass Class,0.43,0.46,0.48,0.4,0.46,0.49,0.046,Pass Class
RP01501,17.0,0.0,54.0,18,30,24,143.0,23.83,Fail,0.17,0.0,0.54,0.18,0.3,0.24,0.0,Fail
RP09019,59.0,53.0,50.0,51,55,50,318.0,53.0,Lower Class,0.59,0.53,0.5,0.51,0.55,0.5,0.053,Lower Class
RP17906,82.51917399310992,80.0,83.0,89,87,79,500.52,83.42,First Class,0.8251917399310992,0.8,0.8300000000000001,0.89,0.87,0.79,0.08,First Class
RP19136,87.0,87.0,95.0,93,90,81,533.0,88.83,First Class,0.87,0.87,0.9500000000000001,0.93,0.9,0.81,0.087,First Class
RP15024,61.0,65.0,62.0,62,63,69,382.0,63.67,Second Class,0.61,0.65,0.62,0.62,0.63,0.6900000000000001,0.065,Second Class
RP11123,54.0,55.0,54.0,59,53,53,328.0,54.67,Lower Class,0.54,0.55,0.54,0.59,0.53,0.53,0.055,Lower Class
RP04233,42.0,46.0,43.0,47,48,47,273.0,45.5,Pass Class,0.42,0.46,0.43,0.47000000000000003,0.48,0.47000000000000003,0.046,Pass Class
RP08821,58.0,55.0,52.0,55,58,51,329.0,54.83,Lower Class,0.58,0.55,0.52,0.55,0.58,0.51,0.055,Lower Class
RP04431,45.0,47.0,45.0,45,43,46,271.0,45.17,Pass Class,0.45,0.47000000000000003,0.45,0.45,0.43,0.46,0.047,Pass Class
RP12046,63.0,63.0,68.0,65,62,61,382.0,63.67,Second Class,0.63,0.63,0.68,0.65,0.62,0.61,0.063,Second Class
RP16775,82.0,93.0,85.0,73,82,71,486.0,81.0,First Class,0.8200000000000001,0.93,0.85,0.73,0.8200000000000001,0.71,0.093,First Class
RP12183,60.0,66.0,67.0,64,60,67,384.0,64.0,Second Class,0.6,0.66,0.67,0.64,0.6,0.67,0.066,Second Class
RP08593,57.0,58.0,55.0,52,54,58,334.0,55.67,Lower Class,0.5700000000000001,0.58,0.55,0.52,0.54,0.58,0.058,Lower Class
RP04807,46.0,44.0,44.0,42,41,49,266.0,44.33,Pass Class,0.46,0.44,0.44,0.42,0.41000000000000003,0.49,0.044,Pass Class
RP18969,92.0,71.0,82.0,75,90,90,500.0,83.33,First Class,0.92,0.71,0.8200000000000001,0.75,0.9,0.9,0.071,First Class
RP13850,67.0,66.0,63.0,60,63,62,381.0,63.5,Second Class,0.67,0.66,0.63,0.6,0.63,0.62,0.066,Second Class
RP11919,53.0,58.0,54.0,58,50,59,332.0,55.33,Lower Class,0.53,0.58,0.54,0.58,0.5,0.59,0.058,Lower Class
RP15897,54.0,61.0,60.0,60,65,65,365.0,60.83,Second Class,0.54,0.61,0.6,0.6,0.65,0.65,0.061,Second Class
RP05320,41.0,46.0,54.0,42,44,41,268.0,44.67,Pass Class,0.41000000000000003,0.46,0.54,0.42,0.44,0.41000000000000003,0.046,Pass Class
RP07120,42.0,46.0,43.0,41,41,40,253.0,42.17,Pass Class,0.42,0.46,0.43,0.41000000000000003,0.41000000000000003,0.4,0.046,Pass Class
RP02422,8.0,0.0,30.0,22,6,2,68.0,11.33,Fail,0.08,0.0,0.3,0.22,0.06,0.02,0.0,Fail
RP01751,3.0,19.0,26.0,2,15,10,75.0,12.5,Fail,0.03,0.19,0.26,0.02,0.15,0.1,0.019,Fail
RP11345,58.0,53.0,56.0,50,50,53,320.0,53.33,Lower Class,0.58,0.53,0.56,0.5,0.5,0.53,0.053,Lower Class
RP12255,67.0,61.0,63.0,66,65,65,387.0,64.5,Second Class,0.67,0.61,0.63,0.66,0.65,0.65,0.061,Second Class
RP19735,94.67872963596437,98.0,54.0,77,83,94,500.68,83.45,First Class,0.9467872963596438,0.98,0.54,0.77,0.8300000000000001,0.9400000000000001,0.098,First Class
RP00339,21.0,13.0,22.0,7,3,27,93.0,15.5,Fail,0.21,0.13,0.22,0.07,0.03,0.27,0.013,Fail
RP11856,54.0,52.0,59.0,56,50,57,328.0,54.67,Lower Class,0.54,0.52,0.59,0.56,0.5,0.5700000000000001,0.052,Lower Class
RP01342,16.0,36.0,29.0,31,10,37,159.0,26.5,Fail,0.16,0.36,0.29,0.31,0.1,0.37,0.036,Fail
RP03641,9.0,21.0,33.0,26,5,28,122.0,20.33,Fail,0.09,0.21,0.33,0.26,0.05,0.28,0.021,Fail
RP16714,93.0,83.0,97.0,80,79,91,523.0,87.17,First Class,0.93,0.8300000000000001,0.97,0.8,0.79,0.91,0.083,First Class
RP03005,2.0,35.0,2.0,11,8,38,96.0,16.0,Fail,0.02,0.35000000000000003,0.02,0.11,0.08,0.38,0.035,Fail
RP06961,47.0,44.0,48.0,43,49,47,278.0,46.33,Pass Class,0.47000000000000003,0.44,0.48,0.43,0.49,0.47000000000000003,0.044,Pass Class
RP04091,47.0,48.0,44.0,41,49,42,271.0,45.17,Pass Class,0.47000000000000003,0.48,0.44,0.41000000000000003,0.49,0.42,0.048,Pass Class
RP16315,70.0,70.0,91.0,86,81,86,484.0,80.67,First Class,0.7000000000000001,0.7000000000000001,0.91,0.86,0.81,0.86,0.07,First Class
RP18707,81.0,82.0,86.0,99,92,100,540.0,90.0,First Class,0.81,0.8200000000000001,0.86,0.99,0.92,1.0,0.082,First Class
RP09651,53.0,56.0,57.0,54,56,54,330.0,55.0,Lower Class,0.53,0.56,0.5700000000000001,0.54,0.56,0.54,0.056,Lower Class
RP08364,54.0,52.0,57.0,55,54,50,322.0,53.67,Lower Class,0.54,0.52,0.5700000000000001,0.55,0.54,0.5,0.052,Lower Class
RP19348,85.0,85.0,76.0,81,89,96,512.0,85.33,First Class,0.85,0.85,0.76,0.81,0.89,0.96,0.085,First Class
RP12419,68.0,68.0,64.0,61,66,66,393.0,65.5,Second Class,0.68,0.68,0.64,0.61,0.66,0.66,0.068,Second Class
RP13351,68.0,55.0,61.0,63,66,65,378.0,63.0,Second Class,0.68,0.55,0.61,0.63,0.66,0.65,0.055,Second Class
RP19006,73.0,76.0,87.0,78,75,79,468.0,78.0,First Class,0.73,0.76,0.87,0.78,0.75,0.79,0.076,First Class
RP18024,80.0,91.0,54.0,82,75,70,452.0,75.33,First Class,0.8,0.91,0.54,0.8200000000000001,0.75,0.7000000000000001,0.091,First Class
RP09131,50.0,57.0,50.0,53,55,50,315.0,52.5,Lower Class,0.5,0.5700000000000001,0.5,0.53,0.55,0.5,0.057,Lower Class
RP00061,33.0,35.0,8.0,35,4,20,135.0,22.5,Fail,0.33,0.35000000000000003,0.08,0.35000000000000003,0.04,0.2,0.035,Fail
RP01241,6.0,25.0,22.0,20,27,34,134.0,22.33,Fail,0.06,0.25,0.22,0.2,0.27,0.34,0.025,Fail
RP05137,41.0,43.0,43.0,41,40,49,257.0,42.83,Pass Class,0.41000000000000003,0.43,0.43,0.41000000000000003,0.4,0.49,0.043,Pass Class
RP02344,39.0,35.0,32.0,0,24,9,139.0,23.17,Fail,0.39,0.35000000000000003,0.32,0.0,0.24,0.09,0.035,Fail
RP15049,60.0,66.0,54.0,64,67,66,377.0,62.83,Second Class,0.6,0.66,0.54,0.64,0.67,0.66,0.066,Second Class
RP02121,22.0,13.0,5.0,25,36,20,121.0,20.17,Fail,0.22,0.13,0.05,0.25,0.36,0.2,0.013,Fail
RP01525,33.0,6.0,28.0,14,17,33,131.0,21.83,Fail,0.33,0.06,0.28,0.14,0.17,0.33,0.006,Fail
RP07618,46.4332419900769,44.0,41.0,44,49,43,267.43,44.57,Pass Class,0.464332419900769,0.44,0.41000000000000003,0.44,0.49,0.43,0.044,Pass Class
RP00154,10.0,25.0,34.0,22,17,5,113.0,18.83,Fail,0.1,0.25,0.34,0.22,0.17,0.05,0.025,Fail
RP14537,60.0,63.0,63.0,69,65,68,388.0,64.67,Second Class,0.6,0.63,0.63,0.6900000000000001,0.65,0.68,0.063,Second Class
RP00482,37.0,2.0,5.0,7,5,22,78.0,13.0,Fail,0.37,0.02,0.05,0.07,0.05,0.22,0.002,Fail
RP06123,46.0,49.0,43.0,45,43,40,266.0,44.33,Pass Class,0.46,0.49,0.43,0.45,0.43,0.4,0.049,Pass Class
RP12653,67.0,68.0,64.0,69,68,64,400.0,66.67,Second Class,0.67,0.68,0.64,0.6900000000000001,0.68,0.64,0.068,Second Class
RP12113,60.0,61.0,61.0,68,65,62,377.0,62.83,Second Class,0.6,0.61,0.61,0.68,0.65,0.62,0.061,Second Class
RP15851,63.0,63.0,61.0,62,69,69,387.0,64.5,Second Class,0.63,0.63,0.61,0.62,0.6900000000000001,0.6900000000000001,0.063,Second Class
RP01763,7.0,31.0,24.0,22,34,12,130.0,21.67,Fail,0.07,0.31,0.24,0.22,0.34,0.12,0.031,Fail
RP15827,64.0,64.0,67.0,60,66,67,388.0,64.67,Second Class,0.64,0.64,0.67,0.6,0.66,0.67,0.064,Second Class
RP15508,60.0,61.0,68.0,65,68,65,387.0,64.5,Second Class,0.6,0.61,0.68,0.65,0.68,0.65,0.061,Second Class
RP08943,58.0,58.0,59.0,59,53,51,338.0,56.33,Lower Class,0.58,0.58,0.59,0.59,0.53,0.51,0.058,Lower Class
RP07716,42.16831706270152,55.0,44.0,43,41,47,272.17,45.36,Pass Class,0.4216831706270152,0.55,0.44,0.43,0.41000000000000003,0.47000000000000003,0.055,Pass Class
RP04854,46.0,43.0,45.0,45,46,49,274.0,45.67,Pass Class,0.46,0.43,0.45,0.45,0.46,0.49,0.043,Pass Class
RP02712,7.0,32.0,32.0,10,2,16,99.0,16.5,Fail,0.07,0.32,0.32,0.1,0.02,0.16,0.032,Fail
RP17718,93.12489868012433,81.0,71.0,88,92,74,499.12,83.19,First Class,0.9312489868012434,0.81,0.71,0.88,0.92,0.74,0.081,First Class
RP11047,50.0,55.0,55.0,53,57,55,325.0,54.17,Lower Class,0.5,0.55,0.55,0.53,0.5700000000000001,0.55,0.055,Lower Class
RP06820,42.0,47.0,41.0,47,45,48,270.0,45.0,Pass Class,0.42,0.47000000000000003,0.41000000000000003,0.47000000000000003,0.45,0.48,0.047,Pass Class
RP13082,67.0,63.0,68.0,66,63,64,391.0,65.17,Second Class,0.67,0.63,0.68,0.66,0.63,0.64,0.063,Second Class
RP11556,58.0,55.0,51.0,51,57,54,326.0,54.33,Lower Class,0.58,0.55,0.51,0.51,0.5700000000000001,0.54,0.055,Lower Class
RP17771,87.0,79.0,93.0,80,71,78,488.0,81.33,First Class,0.87,0.79,0.93,0.8,0.71,0.78,0.079,First Class
RP05942,44.0,48.0,41.0,45,43,48,269.0,44.83,Pass Class,0.44,0.48,0.41000000000000003,0.45,0.43,0.48,0.048,Pass Class
RP03068,21.0,38.0,29.0,17,12,14,131.0,21.83,Fail,0.21,0.38,0.29,0.17,0.12,0.14,0.038,Fail
RP03630,29.541071277667204,33.0,5.0,15,30,2,114.54,19.09,Fail,0.295410712776672,0.33,0.05,0.15,0.3,0.02,0.033,Fail
RP03029,35.0,0.0,0.0,3,21,10,69.0,11.5,Fail,0.35000000000000003,0.0,0.0,0.03,0.21,0.1,0.0,Fail
RP02970,3.0,32.0,34.0,17,28,9,123.0,20.5,Fail,0.03,0.32,0.34,0.17,0.28,0.09,0.032,Fail
RP11665,56.0,50.0,54.0,53,54,54,321.0,53.5,Lower Class,0.56,0.5,0.54,0.53,0.54,0.54,0.05,Lower Class
RP08647,51.0,58.0,52.0,53,52,56,322.0,53.67,Lower Class,0.51,0.58,0.52,0.53,0.52,0.56,0.058,Lower Class
RP15157,67.0,60.0,69.0,69,63,64,392.0,65.33,Second Class,0.67,0.6,0.6900000000000001,0.6900000000000001,0.63,0.64,0.06,Second Class
RP19423,76.0,88.0,74.0,70,71,84,463.0,77.17,First Class,0.76,0.88,0.74,0.7000000000000001,0.71,0.84,0.088,First Class
RP04264,40.0,42.0,42.0,46,47,41,258.0,43.0,Pass Class,0.4,0.42,0.42,0.46,0.47000000000000003,0.41000000000000003,0.042,Pass Class
RP17030,88.0,73.0,90.0,91,92,81,515.0,85.83,First Class,0.88,0.73,0.9,0.91,0.92,0.81,0.073,First Class
RP15647,64.0,61.0,65.0,61,66,68,385.0,64.17,Second Class,0.64,0.61,0.65,0.61,0.66,0.68,0.061,Second Class
RP07993,44.0,48.0,49.0,41,42,41,265.0,44.17,Pass Class,0.44,0.48,0.49,0.41000000000000003,0.42,0.41000000000000003,0.048,Pass Class
RP18459,71.0,93.0,72.0,84,90,89,499.0,83.17,First Class,0.71,0.93,0.72,0.84,0.9,0.89,0.093,First Class
RP16726,90.0,85.0,81.0,74,74,98,502.0,83.67,First Class,0.9,0.85,0.81,0.74,0.74,0.98,0.085,First Class
RP08042,58.82617997035742,59.0,51.0,58,50,52,328.83,54.8,Lower Class,0.5882617997035743,0.59,0.51,0.58,0.5,0.52,0.059,Lower Class
RP15989,61.0,68.0,63.0,69,60,64,385.0,64.17,Second Class,0.61,0.68,0.63,0.6900000000000001,0.6,0.64,0.068,Second Class
RP01623,23.0,11.0,15.0,9,8,17,83.0,13.83,Fail,0.23,0.11,0.15,0.09,0.08,0.17,0.011,Fail
RP12876,69.88372107694639,65.0,65.0,61,66,69,395.88,65.98,Second Class,0.6988372107694639,0.65,0.65,0.61,0.66,0.6900000000000001,0.065,Second Class
RP07185,42.0,49.0,43.0,41,48,41,264.0,44.0,Pass Class,0.42,0.49,0.43,0.41000000000000003,0.48,0.41000000000000003,0.049,Pass Class
RP05476,45.0,41.0,48.0,43,43,41,261.0,43.5,Pass Class,0.45,0.41000000000000003,0.48,0.43,0.43,0.41000000000000003,0.041,Pass Class
RP16459,72.0,87.0,80.0,93,95,89,516.0,86.0,First Class,0.72,0.87,0.8,0.93,0.9500000000000001,0.89,0.087,First Class
RP08997,53.0,58.0,50.0,55,57,53,326.0,54.33,Lower Class,0.53,0.58,0.5,0.55,0.5700000000000001,0.53,0.058,Lower Class
RP11373,52.0,52.0,51.0,50,55,50,310.0,51.67,Lower Class,0.52,0.52,0.51,0.5,0.55,0.5,0.052,Lower Class
RP08634,56.0,54.0,57.0,55,58,51,331.0,55.17,Lower Class,0.56,0.54,0.5700000000000001,0.55,0.58,0.51,0.054,Lower Class
RP18436,100.0,94.0,78.0,87,97,79,535.0,89.17,First Class,1.0,0.9400000000000001,0.78,0.87,0.97,0.79,0.094,First Class
RP17686,92.0,97.0,83.0,77,83,78,510.0,85.0,First Class,0.92,0.97,0.8300000000000001,0.77,0.8300000000000001,0.78,0.097,First Class
RP01305,32.0,34.0,11.0,15,22,15,129.0,21.5,Fail,0.32,0.34,0.11,0.15,0.22,0.15,0.034,Fail
RP08429,51.0,54.0,56.0,55,50,56,322.0,53.67,Lower Class,0.51,0.54,0.56,0.55,0.5,0.56,0.054,Lower Class
RP04034,44.0,46.0,47.0,41,49,44,271.0,45.17,Pass Class,0.44,0.46,0.47000000000000003,0.41000000000000003,0.49,0.44,0.046,Pass Class
RP02600,35.0,35.0,1.0,15,3,10,99.0,16.5,Fail,0.35000000000000003,0.35000000000000003,0.01,0.15,0.03,0.1,0.035,Fail
RP12809,69.0,63.0,66.0,60,64,68,390.0,65.0,Second Class,0.6900000000000001,0.63,0.66,0.6,0.64,0.68,0.063,Second Class
RP02574,18.0,17.0,17.0,7,22,34,115.0,19.17,Fail,0.18,0.17,0.17,0.07,0.22,0.34,0.017,Fail
RP03187,6.0,20.0,19.0,26,24,27,122.0,20.33,Fail,0.06,0.2,0.19,0.26,0.24,0.27,0.02,Fail
RP04832,42.0,48.0,48.0,42,44,46,270.0,45.0,Pass Class,0.42,0.48,0.48,0.42,0.44,0.46,0.048,Pass Class
RP16087,97.0,90.0,84.0,88,86,81,526.0,87.67,First Class,0.97,0.9,0.84,0.88,0.86,0.81,0.09,First Class
RP02107,35.0,19.0,25.0,24,39,9,151.0,25.17,Fail,0.35000000000000003,0.19,0.25,0.24,0.39,0.09,0.019,Fail
RP15518,62.0,63.0,61.0,63,63,65,377.0,62.83,Second Class,0.62,0.63,0.61,0.63,0.63,0.65,0.063,Second Class
RP12881,67.0,64.0,63.0,61,61,64,380.0,63.33,Second Class,0.67,0.64,0.63,0.61,0.61,0.64,0.064,Second Class
RP17772,95.0,70.0,97.0,76,78,93,509.0,84.83,First Class,0.9500000000000001,0.7000000000000001,0.97,0.76,0.78,0.93,0.07,First Class
RP19693,96.0,96.0,87.0,96,81,100,556.0,92.67,First Class,0.96,0.96,0.87,0.96,0.81,1.0,0.096,First Class
RP07084,42.0,47.0,47.0,42,47,45,270.0,45.0,Pass Class,0.42,0.47000000000000003,0.47000000000000003,0.42,0.47000000000000003,0.45,0.047,Pass Class
RP13193,68.0,61.0,69.0,61,65,64,388.0,64.67,Second Class,0.68,0.61,0.6900000000000001,0.61,0.65,0.64,0.061,Second Class
RP01280,39.0,1.0,30.0,31,17,11,129.0,21.5,Fail,0.39,0.01,0.3,0.31,0.17,0.11,0.001,Fail
RP13222,65.0,61.0,60.0,63,67,61,377.0,62.83,Second Class,0.65,0.61,0.6,0.63,0.67,0.61,0.061,Second Class
RP00805,19.0,16.0,7.0,21,36,19,118.0,19.67,Fail,0.19,0.16,0.07,0.21,0.36,0.19,0.016,Fail
RP14597,68.0,61.0,63.0,61,64,60,377.0,62.83,Second Class,0.68,0.61,0.63,0.61,0.64,0.6,0.061,Second Class
RP17940,88.0,87.0,84.0,71,83,75,488.0,81.33,First Class,0.88,0.87,0.84,0.71,0.8300000000000001,0.75,0.087,First Class
RP11383,52.0,57.0,56.0,58,57,51,331.0,55.17,Lower Class,0.52,0.5700000000000001,0.56,0.58,0.5700000000000001,0.51,0.057,Lower Class
RP04567,45.0,42.0,40.0,40,40,48,255.0,42.5,Pass Class,0.45,0.42,0.4,0.4,0.4,0.48,0.042,Pass Class
RP19688,79.0,87.0,72.0,89,100,71,498.0,83.0,First Class,0.79,0.87,0.72,0.89,1.0,0.71,0.087,First Class
RP15359,69.0,68.0,63.0,64,64,66,394.0,65.67,Second Class,0.6900000000000001,0.68,0.63,0.64,0.64,0.66,0.068,Second Class
RP04842,45.0,48.0,40.0,49,45,46,273.0,45.5,Pass Class,0.45,0.48,0.4,0.49,0.45,0.46,0.048,Pass Class
RP10113,51.0,58.0,56.0,57,57,57,336.0,56.0,Lower Class,0.51,0.58,0.56,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.058,Lower Class
RP08706,58.0,53.0,54.0,57,55,52,329.0,54.83,Lower Class,0.58,0.53,0.54,0.5700000000000001,0.55,0.52,0.053,Lower Class
RP17693,81.21535457857209,75.0,98.0,73,86,74,487.22,81.2,First Class,0.812153545785721,0.75,0.98,0.73,0.86,0.74,0.075,First Class
RP13860,66.0,63.0,66.0,61,68,61,385.0,64.17,Second Class,0.66,0.63,0.66,0.61,0.68,0.61,0.063,Second Class
RP09107,54.0,56.0,56.0,52,59,58,335.0,55.83,Lower Class,0.54,0.56,0.56,0.52,0.59,0.58,0.056,Lower Class
RP03453,30.0,19.0,12.0,26,5,26,118.0,19.67,Fail,0.3,0.19,0.12,0.26,0.05,0.26,0.019,Fail
RP02199,39.0,39.0,30.0,13,31,9,161.0,26.83,Fail,0.39,0.39,0.3,0.13,0.31,0.09,0.039,Fail
RP16033,82.0,91.0,70.0,80,99,86,508.0,84.67,First Class,0.8200000000000001,0.91,0.7000000000000001,0.8,0.99,0.86,0.091,First Class
RP04426,48.0,49.0,46.0,45,48,49,285.0,47.5,Pass Class,0.48,0.49,0.46,0.45,0.48,0.49,0.049,Pass Class
RP06151,42.0,41.0,45.0,49,44,46,267.0,44.5,Pass Class,0.42,0.41000000000000003,0.45,0.49,0.44,0.46,0.041,Pass Class
RP14290,61.0,68.0,64.0,62,63,61,379.0,63.17,Second Class,0.61,0.68,0.64,0.62,0.63,0.61,0.068,Second Class
RP17328,88.0,100.0,71.0,98,98,83,538.0,89.67,First Class,0.88,1.0,0.71,0.98,0.98,0.8300000000000001,0.1,First Class
RP00823,35.0,33.0,15.0,23,38,23,167.0,27.83,Fail,0.35000000000000003,0.33,0.15,0.23,0.38,0.23,0.033,Fail
RP15071,67.0,68.0,63.0,66,61,61,386.0,64.33,Second Class,0.67,0.68,0.63,0.66,0.61,0.61,0.068,Second Class
RP08357,57.0,59.0,59.0,51,54,52,332.0,55.33,Lower Class,0.5700000000000001,0.59,0.59,0.51,0.54,0.52,0.059,Lower Class
RP12176,65.0,63.0,64.0,69,63,62,386.0,64.33,Second Class,0.65,0.63,0.64,0.6900000000000001,0.63,0.62,0.063,Second Class
RP18923,87.0,55.0,75.0,90,73,81,461.0,76.83,First Class,0.87,0.55,0.75,0.9,0.73,0.81,0.055,First Class
