Student_ID,Machine_learning,Data_mining,Cyber_security,Software_engineering,Research_methodology,Blockchain,Total_Score,Percentage,Class
RP09260,57,51,57,52,59,58,334,55.666666666666664,Lower Class
RP18313,100,84,70,72,74,70,470,78.33333333333333,First Class
RP13679,65,63,64,67,69,62,390,65.0,Second Class
RP01718,5,3,39,18,26,8,99,16.5,Fail
RP02697,23,18,9,4,5,13,72,12.0,Fail
RP14644,66,67,69,65,65,65,397,66.16666666666666,Second Class
RP01849,1,22,23,11,2,38,97,16.166666666666664,Fail
RP04513,41,47,40,49,42,42,261,43.5,Pass Class
RP17282,74,85,74,75,100,96,504,84.0,First Class
RP14004,67,64,63,62,64,69,389,64.83333333333333,Second Class
RP10624,56,56,55,55,57,53,332,55.333333333333336,Lower Class
RP16085,95,72,98,79,77,80,501,83.5,First Class
RP12853,66,69,67,67,62,61,392,65.33333333333333,Second Class
RP06623,48,48,43,42,41,49,271,45.166666666666664,Pass Class
RP03436,17,24,5,20,17,4,87,14.499999999999998,Fail
RP18237,96,81,83,76,83,84,503,83.83333333333334,First Class
RP15540,69,66,69,65,67,60,396,66.0,Second Class
RP13513,67,66,68,65,66,62,394,65.66666666666666,Second Class
RP00143,38,9,11,33,9,2,102,17.0,Fail
RP06772,45,43,45,49,48,44,274,45.666666666666664,Pass Class
RP17429,91,88,84,91,80,72,506,84.33333333333334,First Class
RP11176,50,53,55,52,59,55,324,54.0,Lower Class
RP06993,46,40,41,46,43,44,260,43.333333333333336,Pass Class
RP16089,75,84,74,76,96,72,477,79.5,First Class
RP01648,15,2,9,23,25,39,113,18.833333333333332,Fail
RP18178,85,83,95,99,93,90,545,90.83333333333333,First Class
RP14942,68,61,69,64,68,64,394,65.66666666666666,Second Class
RP14293,65,67,66,60,66,63,387,64.5,Second Class
RP13483,60,69,69,61,62,61,382,63.66666666666667,Second Class
RP16170,75,92,84,72,81,85,489,81.5,First Class
RP11602,50,58,58,57,53,59,335,55.833333333333336,Lower Class
RP01118,21,4,35,1,0,13,74,12.333333333333334,Fail
RP14574,66,68,68,65,69,63,399,66.5,Second Class
RP01757,5,36,5,19,18,38,121,20.166666666666664,Fail
RP00498,32,32,28,25,29,31,177,29.5,Fail
RP06752,42,41,46,40,43,41,253,42.16666666666667,Pass Class
RP12301,62,66,60,61,68,68,385,64.16666666666667,Second Class
RP00871,12,35,36,32,21,19,155,25.833333333333336,Fail
RP03358,22,36,17,12,15,32,134,22.333333333333332,Fail
RP09105,53,58,51,59,57,59,337,56.166666666666664,Lower Class
RP07679,41,45,41,41,46,49,263,43.833333333333336,Pass Class
RP00722,34,17,1,35,7,10,104,17.333333333333336,Fail
RP10998,52,51,50,57,57,58,325,54.166666666666664,Lower Class
RP11266,52,56,53,55,50,59,325,54.166666666666664,Lower Class
RP00887,21,4,30,9,12,33,109,18.166666666666668,Fail
RP19616,78,100,81,99,78,73,509,84.83333333333334,First Class
RP17879,91,86,99,96,90,89,551,91.83333333333333,First Class
RP18625,95,98,72,96,82,84,527,87.83333333333333,First Class
RP08348,56,52,53,56,52,53,322,53.666666666666664,Lower Class
RP09713,55,53,51,58,53,53,323,53.833333333333336,Lower Class
RP15589,63,63,61,67,61,65,380,63.33333333333333,Second Class
RP08103,53,52,54,59,50,58,326,54.333333333333336,Lower Class
RP04877,41,47,46,44,46,42,266,44.333333333333336,Pass Class
RP10939,57,53,51,55,55,53,324,54.0,Lower Class
RP16584,73,89,79,86,85,92,504,84.0,First Class
RP16651,77,78,100,71,96,71,493,82.16666666666667,First Class
RP00315,24,7,26,16,2,17,92,15.333333333333332,Fail
RP18330,98,70,85,97,77,96,523,87.16666666666667,First Class
RP18955,93,94,92,84,75,75,513,85.5,First Class
RP16566,96,91,95,77,91,97,547,91.16666666666666,First Class
RP17539,95,97,87,81,96,94,550,91.66666666666666,First Class
RP04205,49,41,47,47,48,41,273,45.5,Pass Class
RP05851,43,43,44,41,48,43,262,43.666666666666664,Pass Class
RP06130,43,43,45,48,45,48,272,45.33333333333333,Pass Class
RP05448,46,46,41,43,41,40,257,42.833333333333336,Pass Class
RP03130,13,32,9,9,39,0,102,17.0,Fail
RP15633,61,65,62,64,67,69,388,64.66666666666666,Second Class
RP01997,21,38,38,19,25,4,145,24.166666666666668,Fail
RP00911,35,0,28,11,7,22,103,17.166666666666668,Fail
RP03969,39,11,18,28,8,24,128,21.333333333333336,Fail
RP16629,72,73,92,86,94,81,498,83.0,First Class
RP02980,34,0,23,17,12,37,123,20.5,Fail
RP10166,54,54,50,53,53,57,321,53.5,Lower Class
RP00337,16,29,28,18,12,26,129,21.5,Fail
RP10957,54,54,51,57,51,57,324,54.0,Lower Class
RP02548,28,36,2,13,24,28,131,21.833333333333332,Fail
RP18355,85,72,81,70,76,74,458,76.33333333333333,First Class
RP16707,86,97,75,79,76,93,506,84.33333333333334,First Class
RP02986,28,14,8,26,30,26,132,22.0,Fail
RP10879,57,50,54,53,58,58,330,55.00000000000001,Lower Class
RP04621,41,44,41,48,41,44,259,43.166666666666664,Pass Class
RP06532,45,42,49,45,49,48,278,46.33333333333333,Pass Class
RP11670,59,50,52,57,50,50,318,53.0,Lower Class
RP16129,73,72,85,97,94,85,506,84.33333333333334,First Class
RP03559,17,37,7,22,4,19,106,17.666666666666668,Fail
RP13908,65,66,62,60,60,68,381,63.5,Second Class
RP11002,50,54,52,59,52,50,317,52.83333333333333,Lower Class
RP04821,48,46,47,46,49,46,282,47.0,Pass Class
RP13054,62,66,60,67,63,68,386,64.33333333333333,Second Class
RP18122,78,87,100,88,84,90,527,87.83333333333333,First Class
RP14249,62,69,64,63,67,60,385,64.16666666666667,Second Class
RP13439,64,68,63,66,66,60,387,64.5,Second Class
RP03417,32,1,25,37,1,31,127,21.166666666666668,Fail
RP00308,32,33,29,24,16,21,155,25.833333333333336,Fail
RP07870,42,42,46,46,49,47,272,45.33333333333333,Pass Class
RP12101,63,62,67,66,68,67,393,65.5,Second Class
RP17479,80,91,83,80,87,100,521,86.83333333333333,First Class
RP00349,12,0,35,13,32,7,99,16.5,Fail
RP05919,44,44,43,47,44,43,265,44.166666666666664,Pass Class
RP18806,81,77,73,82,98,75,486,81.0,First Class
RP13489,62,64,60,66,63,61,376,62.66666666666667,Second Class
RP07244,49,44,49,45,40,48,275,45.83333333333333,Pass Class
RP19522,95,95,96,83,90,78,537,89.5,First Class
RP14080,68,69,67,65,64,61,394,65.66666666666666,Second Class
RP04483,40,49,49,41,41,48,268,44.666666666666664,Pass Class
RP11146,58,55,56,59,52,51,331,55.166666666666664,Lower Class
RP11875,54,58,52,58,55,51,328,54.666666666666664,Lower Class
RP09760,52,52,56,54,50,55,319,53.166666666666664,Lower Class
RP09422,53,57,56,50,51,55,322,53.666666666666664,Lower Class
RP10246,56,56,57,54,59,56,338,56.333333333333336,Lower Class
RP14521,60,69,63,64,62,65,383,63.83333333333333,Second Class
RP14142,69,60,61,67,64,62,383,63.83333333333333,Second Class
RP08264,52,57,55,57,58,57,336,56.00000000000001,Lower Class
RP16468,90,96,95,98,71,99,549,91.5,First Class
RP06856,47,41,49,45,41,45,268,44.666666666666664,Pass Class
RP14758,65,69,68,64,64,67,397,66.16666666666666,Second Class
RP15357,66,63,67,66,62,60,384,64.0,Second Class
RP14944,65,64,60,65,61,63,378,63.0,Second Class
RP08598,58,57,51,54,52,50,322,53.666666666666664,Lower Class
RP16974,81,79,76,90,91,85,502,83.66666666666667,First Class
RP02786,25,31,4,26,33,4,123,20.5,Fail
RP06902,49,46,46,46,41,48,276,46.0,Pass Class
RP13549,67,68,63,67,61,61,387,64.5,Second Class
RP01667,39,14,22,24,13,8,120,20.0,Fail
RP07580,41,40,43,40,45,42,251,41.833333333333336,Pass Class
RP05571,43,41,49,44,49,44,270,45.0,Pass Class
RP09950,53,53,53,50,58,52,319,53.166666666666664,Lower Class
RP00053,4,11,9,26,29,29,108,18.0,Fail
RP16321,94,90,74,83,77,90,508,84.66666666666667,First Class
RP06264,45,48,40,44,45,49,271,45.166666666666664,Pass Class
RP01446,27,2,10,0,38,0,77,12.833333333333332,Fail
RP16110,79,76,87,85,83,74,484,80.66666666666666,First Class
RP14822,69,65,63,68,68,63,396,66.0,Second Class
RP03259,18,31,7,4,16,4,80,13.333333333333334,Fail
RP01696,3,16,20,31,39,16,125,20.833333333333336,Fail
RP11085,57,50,52,52,51,54,316,52.666666666666664,Lower Class
RP13384,67,61,63,60,66,67,384,64.0,Second Class
RP01575,29,10,38,24,30,2,133,22.166666666666668,Fail
RP17265,89,98,76,83,83,95,524,87.33333333333333,First Class
RP11396,52,56,52,54,57,52,323,53.833333333333336,Lower Class
RP04406,42,41,48,49,46,45,271,45.166666666666664,Pass Class
RP01631,12,9,39,11,18,17,106,17.666666666666668,Fail
RP00270,2,6,31,20,4,39,102,17.0,Fail
RP01882,2,15,10,24,32,9,92,15.333333333333332,Fail
RP14524,67,61,69,60,61,62,380,63.33333333333333,Second Class
RP13305,68,63,67,69,64,61,392,65.33333333333333,Second Class
RP13901,67,60,66,68,68,67,396,66.0,Second Class
RP05075,46,46,49,45,44,45,275,45.83333333333333,Pass Class
RP05510,48,40,47,40,40,40,255,42.5,Pass Class
RP18842,92,72,87,87,74,96,508,84.66666666666667,First Class
RP16526,73,94,71,97,82,85,502,83.66666666666667,First Class
RP09041,53,53,51,57,58,57,329,54.833333333333336,Lower Class
RP16794,97,92,84,79,84,75,511,85.16666666666667,First Class
RP16915,99,80,86,84,80,80,509,84.83333333333334,First Class
RP02536,0,39,27,31,5,2,104,17.333333333333336,Fail
RP11070,54,50,58,59,59,54,334,55.666666666666664,Lower Class
RP18678,82,89,81,89,72,96,509,84.83333333333334,First Class
RP14681,62,62,66,62,65,69,386,64.33333333333333,Second Class
RP00187,39,23,28,19,0,3,112,18.666666666666668,Fail
RP11972,59,51,55,51,51,53,320,53.333333333333336,Lower Class
RP10023,52,53,56,58,51,51,321,53.5,Lower Class
RP05559,49,45,42,49,41,48,274,45.666666666666664,Pass Class
RP19599,84,76,88,80,92,90,510,85.0,First Class
RP07186,40,46,42,41,41,41,251,41.833333333333336,Pass Class
RP04144,45,44,40,42,40,48,259,43.166666666666664,Pass Class
RP17591,87,84,77,72,95,86,501,83.5,First Class
RP18093,77,98,70,87,92,77,501,83.5,First Class
RP13639,68,63,61,61,66,60,379,63.16666666666667,Second Class
RP06588,47,45,48,45,40,48,273,45.5,Pass Class
RP01235,16,22,39,27,21,2,127,21.166666666666668,Fail
RP03110,38,2,20,2,35,24,121,20.166666666666664,Fail
RP19956,87,99,91,100,82,73,532,88.66666666666667,First Class
RP03916,7,36,39,11,6,6,105,17.5,Fail
RP00447,38,35,23,14,4,4,118,19.666666666666664,Fail
RP18857,75,95,95,71,78,87,501,83.5,First Class
RP14032,64,68,61,60,69,62,384,64.0,Second Class
RP00845,20,27,21,0,1,38,107,17.833333333333336,Fail
RP05202,49,40,45,45,48,44,271,45.166666666666664,Pass Class
RP07125,46,48,45,41,49,44,273,45.5,Pass Class
RP11995,55,58,54,55,57,59,338,56.333333333333336,Lower Class
RP18321,81,70,78,91,73,89,482,80.33333333333333,First Class
RP18101,74,92,94,94,100,87,541,90.16666666666666,First Class
RP17617,79,85,88,95,73,79,499,83.16666666666667,First Class
RP02441,8,1,29,1,19,15,73,12.166666666666668,Fail
RP03104,36,25,30,9,26,22,148,24.666666666666668,Fail
RP11089,58,51,54,55,55,50,323,53.833333333333336,Lower Class
RP07693,42,48,44,49,44,44,271,45.166666666666664,Pass Class
RP04775,47,48,43,43,49,44,274,45.666666666666664,Pass Class
RP09719,57,55,51,54,54,50,321,53.5,Lower Class
RP06975,49,45,45,43,41,46,269,44.83333333333333,Pass Class
RP06095,43,49,45,43,48,47,275,45.83333333333333,Pass Class
RP09487,56,59,52,52,56,54,329,54.833333333333336,Lower Class
RP02154,3,28,36,8,6,29,110,18.333333333333332,Fail
RP05519,42,48,44,40,47,42,263,43.833333333333336,Pass Class
RP17964,74,82,74,94,72,99,495,82.5,First Class
RP13224,61,66,68,64,64,68,391,65.16666666666666,Second Class
RP05068,49,43,48,46,46,47,279,46.5,Pass Class
RP11635,56,50,50,53,54,50,313,52.166666666666664,Lower Class
RP18424,70,93,72,73,73,92,473,78.83333333333333,First Class
RP00688,39,10,31,20,1,3,104,17.333333333333336,Fail
RP05209,42,40,46,45,46,44,263,43.833333333333336,Pass Class
RP11030,52,59,58,59,54,56,338,56.333333333333336,Lower Class
RP00777,5,22,16,19,33,23,118,19.666666666666664,Fail
RP08418,54,56,55,58,56,54,333,55.50000000000001,Lower Class
RP06328,44,45,44,40,40,40,253,42.16666666666667,Pass Class
RP06325,44,40,42,41,42,46,255,42.5,Pass Class
RP10346,57,51,50,50,51,51,310,51.66666666666667,Lower Class
RP13751,69,66,65,68,60,61,389,64.83333333333333,Second Class
RP04921,48,43,48,45,41,45,270,45.0,Pass Class
RP18713,93,74,73,96,73,97,506,84.33333333333334,First Class
RP09183,54,54,56,52,53,54,323,53.833333333333336,Lower Class
RP02783,12,25,29,5,7,0,78,13.0,Fail
RP03319,12,27,24,19,7,29,118,19.666666666666664,Fail
RP03137,15,28,35,25,26,13,142,23.666666666666668,Fail
RP18403,94,93,70,100,77,90,524,87.33333333333333,First Class
RP05463,40,42,46,43,41,46,258,43.0,Pass Class
RP13758,69,65,67,61,60,68,390,65.0,Second Class
RP17747,100,85,92,95,99,86,557,92.83333333333333,First Class
RP03184,20,5,38,36,9,4,112,18.666666666666668,Fail
RP18558,72,81,85,84,72,73,467,77.83333333333333,First Class
RP07523,42,44,48,42,49,49,274,45.666666666666664,Pass Class
RP17310,86,88,79,85,81,98,517,86.16666666666667,First Class
RP06382,40,47,49,46,43,48,273,45.5,Pass Class
RP03200,32,13,27,29,21,21,143,23.833333333333336,Fail
RP17458,98,74,95,90,86,73,516,86.0,First Class
RP01290,0,10,6,24,26,18,84,14.000000000000002,Fail
RP12774,60,68,61,68,66,66,389,64.83333333333333,Second Class
RP18621,75,92,90,78,75,97,507,84.5,First Class
RP10693,57,57,53,50,51,55,323,53.833333333333336,Lower Class
RP19536,98,95,98,99,94,82,566,94.33333333333334,First Class
RP10336,56,57,56,58,59,57,343,57.166666666666664,Lower Class
RP19565,84,75,94,99,99,77,528,88.0,First Class
RP17297,94,88,79,99,97,89,546,91.0,First Class
RP19069,91,90,89,86,88,83,527,87.83333333333333,First Class
RP07543,44,44,41,44,42,44,259,43.166666666666664,Pass Class
RP12319,69,65,63,66,62,60,385,64.16666666666667,Second Class
RP11906,59,50,59,59,51,56,334,55.666666666666664,Lower Class
RP19612,82,95,80,72,88,100,517,86.16666666666667,First Class
RP15831,61,66,67,67,61,63,385,64.16666666666667,Second Class
RP15736,65,60,66,60,67,62,380,63.33333333333333,Second Class
RP12159,65,68,64,60,69,67,393,65.5,Second Class
RP01880,4,28,19,1,7,22,81,13.5,Fail
RP18491,93,99,80,92,93,91,548,91.33333333333333,First Class
RP12454,65,65,68,61,64,69,392,65.33333333333333,Second Class
RP06080,46,46,48,43,48,40,271,45.166666666666664,Pass Class
RP05458,42,46,48,48,49,46,279,46.5,Pass Class
RP16914,89,96,99,99,95,89,567,94.5,First Class
RP18791,92,83,95,88,100,92,550,91.66666666666666,First Class
RP11350,55,56,59,51,52,50,323,53.833333333333336,Lower Class
RP12058,60,67,68,68,68,61,392,65.33333333333333,Second Class
RP02149,34,9,0,6,9,27,85,14.166666666666666,Fail
RP04132,41,40,44,40,41,43,249,41.5,Pass Class
RP01037,17,7,0,37,11,12,84,14.000000000000002,Fail
RP08829,53,52,51,50,57,57,320,53.333333333333336,Lower Class
RP19550,75,76,72,95,90,76,484,80.66666666666666,First Class
RP15409,68,63,66,63,63,69,392,65.33333333333333,Second Class
RP16469,80,97,86,91,94,94,542,90.33333333333333,First Class
RP04135,43,46,42,43,47,49,270,45.0,Pass Class
RP00650,24,37,21,0,12,36,130,21.666666666666668,Fail
RP09276,50,50,59,52,53,52,316,52.666666666666664,Lower Class
RP06712,41,42,47,47,40,42,259,43.166666666666664,Pass Class
RP00862,28,7,14,0,24,17,90,15.0,Fail
RP13405,64,62,63,69,65,66,389,64.83333333333333,Second Class
RP09096,56,55,55,53,53,55,327,54.50000000000001,Lower Class
RP00192,21,30,27,34,14,20,146,24.333333333333336,Fail
RP08302,55,58,50,51,57,58,329,54.833333333333336,Lower Class
RP06027,48,42,48,49,47,48,282,47.0,Pass Class
RP19309,96,71,99,83,72,99,520,86.66666666666667,First Class
RP01943,18,27,29,9,13,21,117,19.5,Fail
RP10296,52,55,59,59,53,50,328,54.666666666666664,Lower Class
RP04332,41,41,41,48,44,43,258,43.0,Pass Class
RP19140,80,87,91,72,82,98,510,85.0,First Class
RP08776,50,54,58,50,59,54,325,54.166666666666664,Lower Class
RP14120,67,68,67,64,60,60,386,64.33333333333333,Second Class
RP10233,59,59,56,58,59,53,344,57.333333333333336,Lower Class
RP07973,45,42,46,44,49,42,268,44.666666666666664,Pass Class
RP03971,13,35,7,34,13,36,138,23.0,Fail
RP18407,85,79,76,76,97,85,498,83.0,First Class
RP06629,41,43,45,40,48,43,260,43.333333333333336,Pass Class
RP17917,73,85,81,70,76,100,485,80.83333333333333,First Class
RP12852,63,65,62,69,66,62,387,64.5,Second Class
RP15264,63,67,64,65,68,62,389,64.83333333333333,Second Class
RP13194,60,65,68,65,67,69,394,65.66666666666666,Second Class
RP02776,30,8,34,27,0,22,121,20.166666666666664,Fail
RP17125,80,90,77,71,75,80,473,78.83333333333333,First Class
RP04146,40,45,49,40,47,40,261,43.5,Pass Class
RP10516,54,51,51,52,56,54,318,53.0,Lower Class
RP08955,53,56,58,55,51,55,328,54.666666666666664,Lower Class
RP18235,79,100,86,78,97,99,539,89.83333333333333,First Class
RP02618,27,33,7,23,36,19,145,24.166666666666668,Fail
RP02412,25,14,30,24,23,31,147,24.5,Fail
RP01095,1,11,4,3,6,7,32,5.333333333333334,Fail
RP06066,41,44,41,40,44,40,250,41.66666666666667,Pass Class
RP15458,69,68,61,63,62,63,386,64.33333333333333,Second Class
RP01547,6,7,39,8,21,8,89,14.833333333333334,Fail
RP04590,41,43,48,43,46,43,264,44.0,Pass Class
RP06035,45,41,43,43,45,42,259,43.166666666666664,Pass Class
RP09117,55,59,58,59,59,56,346,57.666666666666664,Lower Class
RP15710,65,60,61,67,68,65,386,64.33333333333333,Second Class
RP06954,46,40,49,43,44,47,269,44.83333333333333,Pass Class
RP03136,12,24,30,19,28,5,118,19.666666666666664,Fail
RP03857,6,17,29,23,8,33,116,19.333333333333332,Fail
RP13233,64,65,64,69,63,69,394,65.66666666666666,Second Class
RP15628,67,64,64,69,65,63,392,65.33333333333333,Second Class
RP19249,85,89,75,92,95,99,535,89.16666666666667,First Class
RP13621,67,68,63,65,65,68,396,66.0,Second Class
RP14716,68,65,64,61,69,60,387,64.5,Second Class
RP06420,44,45,46,49,45,42,271,45.166666666666664,Pass Class
RP14702,63,67,60,60,61,67,378,63.0,Second Class
RP03806,9,29,25,30,25,20,138,23.0,Fail
RP18732,94,88,89,71,85,71,498,83.0,First Class
RP10847,55,56,55,59,53,57,335,55.833333333333336,Lower Class
RP16240,89,91,95,76,97,83,531,88.5,First Class
RP07432,46,43,42,42,40,44,257,42.833333333333336,Pass Class
RP15161,61,66,64,65,68,63,387,64.5,Second Class
RP06775,45,47,47,44,49,49,281,46.833333333333336,Pass Class
RP18803,95,70,94,92,78,72,501,83.5,First Class
RP14063,61,63,61,67,67,65,384,64.0,Second Class
RP00465,36,4,11,2,0,33,86,14.333333333333334,Fail
RP01258,14,38,16,27,26,32,153,25.5,Fail
RP10021,59,55,53,58,53,57,335,55.833333333333336,Lower Class
RP02260,2,21,8,14,20,28,93,15.5,Fail
RP17447,72,91,90,85,97,87,522,87.0,First Class
RP15267,66,67,65,64,69,63,394,65.66666666666666,Second Class
RP13385,67,63,68,66,65,62,391,65.16666666666666,Second Class
RP05631,48,41,49,43,42,43,266,44.333333333333336,Pass Class
RP03328,27,0,14,39,14,23,117,19.5,Fail
RP06232,47,44,45,44,45,48,273,45.5,Pass Class
RP07383,42,48,48,40,43,45,266,44.333333333333336,Pass Class
RP13493,68,66,62,66,68,61,391,65.16666666666666,Second Class
RP10395,57,57,58,59,53,57,341,56.833333333333336,Lower Class
RP16866,88,91,73,74,70,74,470,78.33333333333333,First Class
RP05048,46,49,46,40,42,44,267,44.5,Pass Class
RP01263,7,38,21,5,37,13,121,20.166666666666664,Fail
RP19011,82,74,75,74,100,89,494,82.33333333333334,First Class
RP07213,43,41,48,47,42,48,269,44.83333333333333,Pass Class
RP00976,6,23,10,27,16,23,105,17.5,Fail
RP02567,8,4,9,23,38,6,88,14.666666666666666,Fail
RP05867,40,41,46,44,49,45,265,44.166666666666664,Pass Class
RP13118,68,61,60,60,63,65,377,62.83333333333333,Second Class
RP09134,57,59,55,54,56,50,331,55.166666666666664,Lower Class
RP13456,65,61,65,60,68,65,384,64.0,Second Class
RP06583,44,46,44,43,40,42,259,43.166666666666664,Pass Class
RP12916,61,67,63,63,66,60,380,63.33333333333333,Second Class
RP02388,14,17,6,22,17,31,107,17.833333333333336,Fail
RP19749,95,73,94,94,80,100,536,89.33333333333333,First Class
RP05022,48,41,46,45,42,46,268,44.666666666666664,Pass Class
RP07130,44,47,48,48,43,41,271,45.166666666666664,Pass Class
RP12584,65,68,65,67,66,66,397,66.16666666666666,Second Class
RP13341,66,61,62,68,64,64,385,64.16666666666667,Second Class
RP07176,47,46,48,44,45,48,278,46.33333333333333,Pass Class
RP14996,60,65,62,63,63,65,378,63.0,Second Class
RP11414,59,51,52,59,57,56,334,55.666666666666664,Lower Class
RP03883,14,23,15,13,13,13,91,15.166666666666668,Fail
RP06056,47,40,45,49,49,47,277,46.166666666666664,Pass Class
RP11116,51,52,51,54,53,55,316,52.666666666666664,Lower Class
RP08136,52,50,53,53,53,50,311,51.83333333333333,Lower Class
RP09803,57,58,54,55,59,54,337,56.166666666666664,Lower Class
RP15898,65,66,66,67,68,62,394,65.66666666666666,Second Class
RP07606,41,45,41,41,49,44,261,43.5,Pass Class
RP03876,7,12,17,8,37,39,120,20.0,Fail
RP14146,61,62,64,64,61,66,378,63.0,Second Class
RP02790,12,30,21,13,12,4,92,15.333333333333332,Fail
RP09137,54,53,53,59,59,53,331,55.166666666666664,Lower Class
RP18898,82,96,82,79,81,96,516,86.0,First Class
RP01858,32,0,27,20,13,34,126,21.0,Fail
RP18683,84,81,73,85,88,92,503,83.83333333333334,First Class
RP04109,48,43,49,41,41,45,267,44.5,Pass Class
RP05214,41,43,41,40,44,44,253,42.16666666666667,Pass Class
RP08282,55,55,58,57,53,54,332,55.333333333333336,Lower Class
RP03256,2,21,38,10,38,26,135,22.5,Fail
RP07324,45,41,48,44,40,41,259,43.166666666666664,Pass Class
RP02691,1,16,7,21,38,9,92,15.333333333333332,Fail
RP14502,65,63,64,64,65,68,389,64.83333333333333,Second Class
RP07390,40,49,42,49,47,43,270,45.0,Pass Class
RP04628,48,41,44,44,46,43,266,44.333333333333336,Pass Class
RP17311,86,76,71,96,89,83,501,83.5,First Class
RP01320,5,37,26,4,2,15,89,14.833333333333334,Fail
RP17900,96,83,70,81,70,76,476,79.33333333333333,First Class
RP19889,90,94,91,72,73,78,498,83.0,First Class
RP05163,43,41,40,46,43,43,256,42.66666666666667,Pass Class
RP07227,45,40,43,44,46,42,260,43.333333333333336,Pass Class
RP16689,100,85,70,75,75,90,495,82.5,First Class
RP12193,67,64,65,60,67,61,384,64.0,Second Class
RP01136,32,32,16,20,14,10,124,20.666666666666668,Fail
RP04530,42,47,49,46,42,45,271,45.166666666666664,Pass Class
RP11668,53,51,54,53,58,57,326,54.333333333333336,Lower Class
RP03506,18,6,27,2,13,26,92,15.333333333333332,Fail
RP04750,40,44,42,40,40,44,250,41.66666666666667,Pass Class
RP10670,53,56,56,51,51,57,324,54.0,Lower Class
RP12381,68,60,67,60,61,69,385,64.16666666666667,Second Class
RP15057,69,63,62,67,66,65,392,65.33333333333333,Second Class
RP07087,49,41,49,43,41,45,268,44.666666666666664,Pass Class
RP12018,63,63,60,64,60,65,375,62.5,Second Class
RP09942,53,58,54,56,52,50,323,53.833333333333336,Lower Class
RP17803,87,71,83,77,98,95,511,85.16666666666667,First Class
RP16294,92,81,73,94,94,94,528,88.0,First Class
RP19878,89,85,88,94,72,80,508,84.66666666666667,First Class
RP06337,45,40,47,46,48,40,266,44.333333333333336,Pass Class
RP07428,48,49,45,45,47,46,280,46.666666666666664,Pass Class
RP06983,48,45,42,47,43,41,266,44.333333333333336,Pass Class
RP15424,60,60,65,69,64,62,380,63.33333333333333,Second Class
RP13121,62,62,65,61,66,68,384,64.0,Second Class
RP10067,58,54,51,52,55,57,327,54.50000000000001,Lower Class
RP00918,1,28,21,33,4,3,90,15.0,Fail
RP02506,31,20,1,34,18,26,130,21.666666666666668,Fail
RP17749,88,90,83,74,81,94,510,85.0,First Class
RP13289,68,62,69,69,67,68,403,67.16666666666666,Second Class
RP02905,15,31,3,28,15,0,92,15.333333333333332,Fail
RP15871,60,68,61,69,60,60,378,63.0,Second Class
RP00571,20,31,24,15,24,39,153,25.5,Fail
RP01449,21,29,13,37,39,30,169,28.166666666666668,Fail
RP03415,9,9,30,13,8,12,81,13.5,Fail
RP18001,72,76,82,84,100,80,494,82.33333333333334,First Class
RP18420,78,90,74,77,94,88,501,83.5,First Class
RP17329,71,80,73,91,81,81,477,79.5,First Class
RP09291,51,50,55,56,55,54,321,53.5,Lower Class
RP14807,66,60,68,61,60,64,379,63.16666666666667,Second Class
RP07032,47,47,41,45,41,40,261,43.5,Pass Class
RP14034,65,60,66,67,63,69,390,65.0,Second Class
RP06838,48,40,48,46,48,42,272,45.33333333333333,Pass Class
RP13879,63,60,69,66,62,60,380,63.33333333333333,Second Class
RP03227,18,16,4,16,21,22,97,16.166666666666664,Fail
RP19759,85,74,82,91,89,78,499,83.16666666666667,First Class
RP14525,67,68,65,63,64,66,393,65.5,Second Class
RP12171,66,64,66,62,61,65,384,64.0,Second Class
RP04384,44,42,41,47,43,47,264,44.0,Pass Class
RP14027,64,62,67,67,65,68,393,65.5,Second Class
RP09230,54,53,58,59,52,54,330,55.00000000000001,Lower Class
RP14233,69,63,64,67,68,67,398,66.33333333333333,Second Class
RP07846,47,47,40,40,46,40,260,43.333333333333336,Pass Class
RP03540,7,27,18,38,0,31,121,20.166666666666664,Fail
RP02218,23,39,25,26,20,21,154,25.666666666666664,Fail
RP18976,87,97,85,95,75,89,528,88.0,First Class
RP19594,79,85,98,79,74,76,491,81.83333333333334,First Class
RP16709,88,77,90,91,72,98,516,86.0,First Class
RP13874,61,67,67,60,66,64,385,64.16666666666667,Second Class
RP02828,33,6,22,33,31,22,147,24.5,Fail
RP05781,43,45,42,43,48,42,263,43.833333333333336,Pass Class
RP17272,74,89,88,98,88,85,522,87.0,First Class
RP04997,48,44,40,48,46,49,275,45.83333333333333,Pass Class
RP01339,16,22,10,21,25,10,104,17.333333333333336,Fail
RP03263,17,8,23,15,15,8,86,14.333333333333334,Fail
RP07877,47,43,48,41,41,44,264,44.0,Pass Class
RP02588,29,37,29,10,27,11,143,23.833333333333336,Fail
RP06839,49,48,44,42,41,41,265,44.166666666666664,Pass Class
RP18633,91,79,76,96,92,91,525,87.5,First Class
RP05742,44,42,40,47,47,42,262,43.666666666666664,Pass Class
RP00651,20,38,20,0,34,30,142,23.666666666666668,Fail
RP06040,40,41,42,43,49,47,262,43.666666666666664,Pass Class
RP11095,57,54,57,52,58,58,336,56.00000000000001,Lower Class
RP02259,2,20,21,15,33,15,106,17.666666666666668,Fail
RP15408,62,60,69,63,69,66,389,64.83333333333333,Second Class
RP05396,43,41,45,45,46,47,267,44.5,Pass Class
